linear_idx,head,row,col,actual_bf16_hex,expected_bf16_hex,actual_float,expected_float,abs_err,row_error,out_last,pass
1529,0,11,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1530,0,11,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1531,0,11,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1532,0,11,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1533,0,11,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1534,0,11,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1535,0,11,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
1536,0,12,0,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1537,0,12,1,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1538,0,12,2,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1539,0,12,3,3d9e,3d9d,7.7148437500e-02,7.6660156250e-02,4.8828125000e-04,0,0,1
1540,0,12,4,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1541,0,12,5,3d9e,3d9d,7.7148437500e-02,7.6660156250e-02,4.8828125000e-04,0,0,1
1542,0,12,6,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1543,0,12,7,3d9e,3d9d,7.7148437500e-02,7.6660156250e-02,4.8828125000e-04,0,0,1
1544,0,12,8,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1545,0,12,9,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1546,0,12,10,3d9e,3d9d,7.7148437500e-02,7.6660156250e-02,4.8828125000e-04,0,0,1
1547,0,12,11,3d9e,3d9d,7.7148437500e-02,7.6660156250e-02,4.8828125000e-04,0,0,1
1548,0,12,12,3d9e,3d9e,7.7148437500e-02,7.7148437500e-02,0.0000000000e+00,0,0,1
1549,0,12,13,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1550,0,12,14,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1551,0,12,15,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1552,0,12,16,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1553,0,12,17,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1554,0,12,18,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1555,0,12,19,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1556,0,12,20,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1557,0,12,21,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1558,0,12,22,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1559,0,12,23,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1560,0,12,24,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1561,0,12,25,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1562,0,12,26,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1563,0,12,27,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1564,0,12,28,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1565,0,12,29,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1566,0,12,30,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1567,0,12,31,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1568,0,12,32,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1569,0,12,33,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1570,0,12,34,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1571,0,12,35,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1572,0,12,36,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1573,0,12,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1574,0,12,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1575,0,12,39,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1576,0,12,40,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1577,0,12,41,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1578,0,12,42,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1579,0,12,43,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1580,0,12,44,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1581,0,12,45,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1582,0,12,46,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1583,0,12,47,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1584,0,12,48,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1585,0,12,49,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1586,0,12,50,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1587,0,12,51,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1588,0,12,52,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1589,0,12,53,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1590,0,12,54,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1591,0,12,55,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1592,0,12,56,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1593,0,12,57,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1594,0,12,58,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1595,0,12,59,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1596,0,12,60,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1597,0,12,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1598,0,12,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1599,0,12,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1600,0,12,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1601,0,12,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1602,0,12,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1603,0,12,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1604,0,12,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1605,0,12,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1606,0,12,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1607,0,12,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1608,0,12,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1609,0,12,73,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1610,0,12,74,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1611,0,12,75,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1612,0,12,76,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1613,0,12,77,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1614,0,12,78,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1615,0,12,79,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1616,0,12,80,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1617,0,12,81,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1618,0,12,82,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1619,0,12,83,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1620,0,12,84,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1621,0,12,85,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1622,0,12,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1623,0,12,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1624,0,12,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1625,0,12,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1626,0,12,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1627,0,12,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1628,0,12,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1629,0,12,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1630,0,12,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1631,0,12,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1632,0,12,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1633,0,12,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1634,0,12,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1635,0,12,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1636,0,12,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1637,0,12,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1638,0,12,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1639,0,12,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1640,0,12,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1641,0,12,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1642,0,12,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1643,0,12,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1644,0,12,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1645,0,12,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1646,0,12,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1647,0,12,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1648,0,12,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1649,0,12,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1650,0,12,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1651,0,12,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1652,0,12,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1653,0,12,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1654,0,12,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1655,0,12,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1656,0,12,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1657,0,12,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1658,0,12,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1659,0,12,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1660,0,12,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1661,0,12,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1662,0,12,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1663,0,12,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
1664,0,13,0,3d92,3d93,7.1289062500e-02,7.1777343750e-02,4.8828125000e-04,0,0,1
1665,0,13,1,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1666,0,13,2,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1667,0,13,3,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1668,0,13,4,3d92,3d93,7.1289062500e-02,7.1777343750e-02,4.8828125000e-04,0,0,1
1669,0,13,5,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1670,0,13,6,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1671,0,13,7,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1672,0,13,8,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1673,0,13,9,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1674,0,13,10,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1675,0,13,11,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1676,0,13,12,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1677,0,13,13,3d92,3d92,7.1289062500e-02,7.1289062500e-02,0.0000000000e+00,0,0,1
1678,0,13,14,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1679,0,13,15,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1680,0,13,16,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1681,0,13,17,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1682,0,13,18,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1683,0,13,19,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1684,0,13,20,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1685,0,13,21,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1686,0,13,22,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1687,0,13,23,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1688,0,13,24,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1689,0,13,25,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1690,0,13,26,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1691,0,13,27,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1692,0,13,28,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1693,0,13,29,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1694,0,13,30,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1695,0,13,31,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1696,0,13,32,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1697,0,13,33,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1698,0,13,34,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1699,0,13,35,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1700,0,13,36,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1701,0,13,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1702,0,13,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1703,0,13,39,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1704,0,13,40,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1705,0,13,41,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1706,0,13,42,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1707,0,13,43,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1708,0,13,44,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1709,0,13,45,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1710,0,13,46,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1711,0,13,47,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1712,0,13,48,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1713,0,13,49,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1714,0,13,50,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1715,0,13,51,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1716,0,13,52,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1717,0,13,53,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1718,0,13,54,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1719,0,13,55,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1720,0,13,56,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1721,0,13,57,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1722,0,13,58,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1723,0,13,59,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1724,0,13,60,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1725,0,13,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1726,0,13,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1727,0,13,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1728,0,13,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1729,0,13,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1730,0,13,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1731,0,13,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1732,0,13,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1733,0,13,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1734,0,13,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1735,0,13,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1736,0,13,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1737,0,13,73,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1738,0,13,74,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1739,0,13,75,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1740,0,13,76,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1741,0,13,77,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1742,0,13,78,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1743,0,13,79,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1744,0,13,80,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1745,0,13,81,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1746,0,13,82,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1747,0,13,83,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1748,0,13,84,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1749,0,13,85,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1750,0,13,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1751,0,13,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1752,0,13,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1753,0,13,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1754,0,13,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1755,0,13,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1756,0,13,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1757,0,13,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1758,0,13,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1759,0,13,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1760,0,13,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1761,0,13,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1762,0,13,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1763,0,13,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1764,0,13,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1765,0,13,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1766,0,13,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1767,0,13,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1768,0,13,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1769,0,13,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1770,0,13,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1771,0,13,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1772,0,13,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1773,0,13,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1774,0,13,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1775,0,13,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1776,0,13,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1777,0,13,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1778,0,13,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1779,0,13,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1780,0,13,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1781,0,13,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1782,0,13,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1783,0,13,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1784,0,13,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1785,0,13,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1786,0,13,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1787,0,13,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1788,0,13,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1789,0,13,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1790,0,13,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
1791,0,13,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
1792,0,14,0,3d89,3d89,6.6894531250e-02,6.6894531250e-02,0.0000000000e+00,0,0,1
1793,0,14,1,3d89,3d89,6.6894531250e-02,6.6894531250e-02,0.0000000000e+00,0,0,1
1794,0,14,2,3d89,3d89,6.6894531250e-02,6.6894531250e-02,0.0000000000e+00,0,0,1
1795,0,14,3,3d89,3d89,6.6894531250e-02,6.6894531250e-02,0.0000000000e+00,0,0,1
1796,0,14,4,3d89,3d88,6.6894531250e-02,6.6406250000e-02,4.8828125000e-04,0,0,1
1797,0,14,5,3d89,3d88,6.6894531250e-02,6.6406250000e-02,4.8828125000e-04,0,0,1
1798,0,14,6,3d89,3d89,6.6894531250e-02,6.6894531250e-02,0.0000000000e+00,0,0,1
1799,0,14,7,3d89,3d89,6.6894531250e-02,6.6894531250e-02,0.0000000000e+00,0,0,1
